timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1539170186078,9073,UploadCount,200,OK,Thread Group 1-54,text,true,,14918,102408,89,89,http://ext-web-qaa-eco.dev.corp.ofgem.gov.uk/Upload/UploadComplete?ECO3FileMappingID=15785&ErrorCount=2&SuccessCount=0&CompleteCount=2,2414,0,271
1539170202122,3753,DowloadErrorFile,200,OK,Thread Group 1-54,text,true,,541,4679,81,81,http://ext-web-qaa-eco.dev.corp.ofgem.gov.uk/Upload/DownloadError?ECO1ID=0&ECO3ID=15785&ECO2ID=0,3753,0,1619
1539170105290,51142,ExternalSiteTest,200,"Number of samples in transaction : 6, number of failing samples : 0",Thread Group 1-65,,true,,469442,465700,80,80,null,0,51278,0
1539170105290,6427,Login,200,OK,Thread Group 1-65,text,true,,58272,24118,100,100,http://ext-web-qaa-eco.dev.corp.ofgem.gov.uk/Error.html?aspxerrorpath=/Logon/,2136,0,384
1539170112820,16581,NavigateToHomePage,200,OK,Thread Group 1-65,text,true,,364078,124294,100,100,http://ext-web-qaa-eco.dev.corp.ofgem.gov.uk/,820,0,392
1539170138110,7815,NavigateToUploadPage,200,OK,Thread Group 1-65,text,true,,15758,102193,100,100,http://ext-web-qaa-eco.dev.corp.ofgem.gov.uk/Upload,868,0,471
1539170179264,2234,SingleMeasureFileUpload,200,OK,Thread Group 1-65,text,true,,15875,108008,98,98,http://ext-web-qaa-eco.dev.corp.ofgem.gov.uk/Upload,892,0,314
1539170182654,13571,UploadCount,200,OK,Thread Group 1-65,text,true,,14918,102408,89,89,http://ext-web-qaa-eco.dev.corp.ofgem.gov.uk/Upload/UploadComplete?ECO3FileMappingID=15785&ErrorCount=2&SuccessCount=0&CompleteCount=2,1632,0,536
1539170203194,4514,DowloadErrorFile,200,OK,Thread Group 1-65,text,true,,541,4679,80,80,http://ext-web-qaa-eco.dev.corp.ofgem.gov.uk/Upload/DownloadError?ECO1ID=0&ECO3ID=15785&ECO2ID=0,4514,0,2204
1539170105308,53907,ExternalSiteTest,200,"Number of samples in transaction : 6, number of failing samples : 0",Thread Group 1-91,,true,,469442,465696,79,79,null,0,51280,0
1539170105309,6341,Login,200,OK,Thread Group 1-91,text,true,,58272,24118,100,100,http://ext-web-qaa-eco.dev.corp.ofgem.gov.uk/Error.html?aspxerrorpath=/Logon/,2917,0,489
1539170112754,17887,NavigateToHomePage,200,OK,Thread Group 1-91,text,true,,364078,124294,100,100,http://ext-web-qaa-eco.dev.corp.ofgem.gov.uk/,920,0,99
1539170139349,7894,NavigateToUploadPage,200,OK,Thread Group 1-91,text,true,,15758,102193,100,100,http://ext-web-qaa-eco.dev.corp.ofgem.gov.uk/Upload,1479,0,516
1539170180582,3607,SingleMeasureFileUpload,200,OK,Thread Group 1-91,text,true,,15875,108004,95,95,http://ext-web-qaa-eco.dev.corp.ofgem.gov.uk/Upload,505,0,191
1539170185344,13611,UploadCount,200,OK,Thread Group 1-91,text,true,,14918,102408,84,84,http://ext-web-qaa-eco.dev.corp.ofgem.gov.uk/Upload/UploadComplete?ECO3FileMappingID=15785&ErrorCount=2&SuccessCount=0&CompleteCount=2,2288,0,785
1539170205927,4567,DowloadErrorFile,200,OK,Thread Group 1-91,text,true,,541,4679,79,79,http://ext-web-qaa-eco.dev.corp.ofgem.gov.uk/Upload/DownloadError?ECO1ID=0&ECO3ID=15785&ECO2ID=0,4567,0,2332
1539170105306,54978,ExternalSiteTest,200,"Number of samples in transaction : 6, number of failing samples : 0",Thread Group 1-86,,true,,469442,465698,78,78,null,0,51278,0
1539170105307,6339,Login,200,OK,Thread Group 1-86,text,true,,58272,24118,100,100,http://ext-web-qaa-eco.dev.corp.ofgem.gov.uk/Error.html?aspxerrorpath=/Logon/,2915,0,472
1539170112750,17713,NavigateToHomePage,200,OK,Thread Group 1-86,text,true,,364078,124294,100,100,http://ext-web-qaa-eco.dev.corp.ofgem.gov.uk/,886,0,68
1539170139172,8699,NavigateToUploadPage,200,OK,Thread Group 1-86,text,true,,15758,102193,100,100,http://ext-web-qaa-eco.dev.corp.ofgem.gov.uk/Upload,1496,0,557
1539170181210,6277,SingleMeasureFileUpload,200,OK,Thread Group 1-86,text,true,,15875,108006,94,94,http://ext-web-qaa-eco.dev.corp.ofgem.gov.uk/Upload,1345,0,349
1539170188642,11082,UploadCount,200,OK,Thread Group 1-86,text,true,,14918,102408,83,83,http://ext-web-qaa-eco.dev.corp.ofgem.gov.uk/Upload/UploadComplete?ECO3FileMappingID=15785&ErrorCount=2&SuccessCount=0&CompleteCount=2,2468,0,597
1539170206693,4868,DowloadErrorFile,200,OK,Thread Group 1-86,text,true,,541,4679,78,78,http://ext-web-qaa-eco.dev.corp.ofgem.gov.uk/Upload/DownloadError?ECO1ID=0&ECO3ID=15785&ECO2ID=0,4868,0,2625
1539170105276,55634,ExternalSiteTest,200,"Number of samples in transaction : 6, number of failing samples : 0",Thread Group 1-46,,true,,469442,465694,77,77,null,0,51275,0
1539170105277,6405,Login,200,OK,Thread Group 1-46,text,true,,58272,24118,100,100,http://ext-web-qaa-eco.dev.corp.ofgem.gov.uk/Error.html?aspxerrorpath=/Logon/,1484,0,280
1539170112785,17979,NavigateToHomePage,200,OK,Thread Group 1-46,text,true,,364078,124294,100,100,http://ext-web-qaa-eco.dev.corp.ofgem.gov.uk/,787,0,231
1539170139473,7771,NavigateToUploadPage,200,OK,Thread Group 1-46,text,true,,15758,102193,100,100,http://ext-web-qaa-eco.dev.corp.ofgem.gov.uk/Upload,1487,0,454
1539170180584,3677,SingleMeasureFileUpload,200,OK,Thread Group 1-46,text,true,,15875,108002,95,95,http://ext-web-qaa-eco.dev.corp.ofgem.gov.uk/Upload,502,0,228
1539170185417,15092,UploadCount,200,OK,Thread Group 1-46,text,true,,14918,102408,83,83,http://ext-web-qaa-eco.dev.corp.ofgem.gov.uk/Upload/UploadComplete?ECO3FileMappingID=15785&ErrorCount=2&SuccessCount=0&CompleteCount=2,2244,0,734
1539170207474,4710,DowloadErrorFile,200,OK,Thread Group 1-46,text,true,,541,4679,77,77,http://ext-web-qaa-eco.dev.corp.ofgem.gov.uk/Upload/DownloadError?ECO1ID=0&ECO3ID=15785&ECO2ID=0,4710,0,2277
1539170105303,56970,ExternalSiteTest,200,"Number of samples in transaction : 6, number of failing samples : 0",Thread Group 1-80,,true,,469442,465708,76,76,null,0,51279,0
1539170105304,6347,Login,200,OK,Thread Group 1-80,text,true,,58272,24118,100,100,http://ext-web-qaa-eco.dev.corp.ofgem.gov.uk/Error.html?aspxerrorpath=/Logon/,2778,0,443
1539170112755,17899,NavigateToHomePage,200,OK,Thread Group 1-80,text,true,,364078,124294,100,100,http://ext-web-qaa-eco.dev.corp.ofgem.gov.uk/,881,0,83
1539170139362,8494,NavigateToUploadPage,200,OK,Thread Group 1-80,text,true,,15758,102193,100,100,http://ext-web-qaa-eco.dev.corp.ofgem.gov.uk/Upload,1476,0,515
1539170181196,4901,SingleMeasureFileUpload,200,OK,Thread Group 1-80,text,true,,15875,108016,94,94,http://ext-web-qaa-eco.dev.corp.ofgem.gov.uk/Upload,1144,0,333
1539170187252,15142,UploadCount,200,OK,Thread Group 1-80,text,true,,14918,102408,82,82,http://ext-web-qaa-eco.dev.corp.ofgem.gov.uk/Upload/UploadComplete?ECO3FileMappingID=15785&ErrorCount=2&SuccessCount=0&CompleteCount=2,1989,0,617
1539170209364,4187,DowloadErrorFile,200,OK,Thread Group 1-80,text,true,,541,4679,76,76,http://ext-web-qaa-eco.dev.corp.ofgem.gov.uk/Upload/DownloadError?ECO1ID=0&ECO3ID=15785&ECO2ID=0,4187,0,2479
1539170105281,59577,ExternalSiteTest,200,"Number of samples in transaction : 6, number of failing samples : 0",Thread Group 1-53,,true,,469442,465706,75,75,null,0,51461,0
1539170105282,6382,Login,200,OK,Thread Group 1-53,text,true,,58272,24118,100,100,http://ext-web-qaa-eco.dev.corp.ofgem.gov.uk/Error.html?aspxerrorpath=/Logon/,2027,0,372
1539170112773,18562,NavigateToHomePage,200,OK,Thread Group 1-53,text,true,,364078,124294,100,100,http://ext-web-qaa-eco.dev.corp.ofgem.gov.uk/,897,0,124
1539170140044,8694,NavigateToUploadPage,200,OK,Thread Group 1-53,text,true,,15758,102193,100,100,http://ext-web-qaa-eco.dev.corp.ofgem.gov.uk/Upload,1760,0,656
1539170182077,7451,SingleMeasureFileUpload,200,OK,Thread Group 1-53,text,true,,15875,108014,92,92,http://ext-web-qaa-eco.dev.corp.ofgem.gov.uk/Upload,1268,0,186
1539170190864,14781,UploadCount,200,OK,Thread Group 1-53,text,true,,14918,102408,81,81,http://ext-web-qaa-eco.dev.corp.ofgem.gov.uk/Upload/UploadComplete?ECO3FileMappingID=15785&ErrorCount=2&SuccessCount=0&CompleteCount=2,1995,0,731
1539170212610,3707,DowloadErrorFile,200,OK,Thread Group 1-53,text,true,,541,4679,75,75,http://ext-web-qaa-eco.dev.corp.ofgem.gov.uk/Upload/DownloadError?ECO1ID=0&ECO3ID=15785&ECO2ID=0,3707,0,1632
1539170105267,61954,ExternalSiteTest,200,"Number of samples in transaction : 6, number of failing samples : 0",Thread Group 1-36,,true,,469442,465704,74,74,null,0,51674,0
1539170105268,6406,Login,200,OK,Thread Group 1-36,text,true,,58272,24118,100,100,http://ext-web-qaa-eco.dev.corp.ofgem.gov.uk/Error.html?aspxerrorpath=/Logon/,1232,0,224
1539170112777,17652,NavigateToHomePage,200,OK,Thread Group 1-36,text,true,,364078,124294,100,100,http://ext-web-qaa-eco.dev.corp.ofgem.gov.uk/,858,0,300
1539170139138,9844,NavigateToUploadPage,200,OK,Thread Group 1-36,text,true,,15758,102193,100,100,http://ext-web-qaa-eco.dev.corp.ofgem.gov.uk/Upload,1368,0,563
1539170182322,8131,SingleMeasureFileUpload,200,OK,Thread Group 1-36,text,true,,15875,108012,92,92,http://ext-web-qaa-eco.dev.corp.ofgem.gov.uk/Upload,2154,0,606
1539170191680,16581,UploadCount,200,OK,Thread Group 1-36,text,true,,14918,102408,79,79,http://ext-web-qaa-eco.dev.corp.ofgem.gov.uk/Upload/UploadComplete?ECO3FileMappingID=15785&ErrorCount=2&SuccessCount=0&CompleteCount=2,2091,0,963
1539170215552,3340,DowloadErrorFile,200,OK,Thread Group 1-36,text,true,,541,4679,74,74,http://ext-web-qaa-eco.dev.corp.ofgem.gov.uk/Upload/DownloadError?ECO1ID=0&ECO3ID=15785&ECO2ID=0,3340,0,1352
1539170105296,61982,ExternalSiteTest,200,"Number of samples in transaction : 6, number of failing samples : 0",Thread Group 1-73,,true,,469442,465708,73,73,null,0,51633,0
1539170105296,6420,Login,200,OK,Thread Group 1-73,text,true,,58272,24118,100,100,http://ext-web-qaa-eco.dev.corp.ofgem.gov.uk/Error.html?aspxerrorpath=/Logon/,2550,0,409
1539170112819,17767,NavigateToHomePage,200,OK,Thread Group 1-73,text,true,,364078,124294,100,100,http://ext-web-qaa-eco.dev.corp.ofgem.gov.uk/,822,0,400
1539170139295,9810,NavigateToUploadPage,200,OK,Thread Group 1-73,text,true,,15758,102193,100,100,http://ext-web-qaa-eco.dev.corp.ofgem.gov.uk/Upload,1642,0,474
1539170182444,8047,SingleMeasureFileUpload,200,OK,Thread Group 1-73,text,true,,15875,108016,92,92,http://ext-web-qaa-eco.dev.corp.ofgem.gov.uk/Upload,2252,0,651
1539170191680,16581,UploadCount,200,OK,Thread Group 1-73,text,true,,14918,102408,79,79,http://ext-web-qaa-eco.dev.corp.ofgem.gov.uk/Upload/UploadComplete?ECO3FileMappingID=15785&ErrorCount=2&SuccessCount=0&CompleteCount=2,2117,0,979
1539170215552,3357,DowloadErrorFile,200,OK,Thread Group 1-73,text,true,,541,4679,73,73,http://ext-web-qaa-eco.dev.corp.ofgem.gov.uk/Upload/DownloadError?ECO1ID=0&ECO3ID=15785&ECO2ID=0,3357,0,1368
1539170105256,62411,ExternalSiteTest,200,"Number of samples in transaction : 6, number of failing samples : 0",Thread Group 1-27,,true,,469442,465710,72,72,null,0,51274,0
1539170105256,6412,Login,200,OK,Thread Group 1-27,text,true,,58272,24118,100,100,http://ext-web-qaa-eco.dev.corp.ofgem.gov.uk/Error.html?aspxerrorpath=/Logon/,1113,0,190
1539170112772,18259,NavigateToHomePage,200,OK,Thread Group 1-27,text,true,,364078,124294,100,100,http://ext-web-qaa-eco.dev.corp.ofgem.gov.uk/,898,0,97
1539170139739,9366,NavigateToUploadPage,200,OK,Thread Group 1-27,text,true,,15758,102193,100,100,http://ext-web-qaa-eco.dev.corp.ofgem.gov.uk/Upload,1685,0,442
1539170182444,8107,SingleMeasureFileUpload,200,OK,Thread Group 1-27,text,true,,15875,108018,92,92,http://ext-web-qaa-eco.dev.corp.ofgem.gov.uk/Upload,1621,0,634
1539170191706,16900,UploadCount,200,OK,Thread Group 1-27,text,true,,14918,102408,79,79,http://ext-web-qaa-eco.dev.corp.ofgem.gov.uk/Upload/UploadComplete?ECO3FileMappingID=15785&ErrorCount=2&SuccessCount=0&CompleteCount=2,2120,0,969
1539170215573,3367,DowloadErrorFile,200,OK,Thread Group 1-27,text,true,,541,4679,72,72,http://ext-web-qaa-eco.dev.corp.ofgem.gov.uk/Upload/DownloadError?ECO1ID=0&ECO3ID=15785&ECO2ID=0,3367,0,1365
1539170105257,64012,ExternalSiteTest,200,"Number of samples in transaction : 6, number of failing samples : 0",Thread Group 1-28,,true,,469442,465694,71,71,null,0,51279,0
1539170105258,6425,Login,200,OK,Thread Group 1-28,text,true,,58272,24118,100,100,http://ext-web-qaa-eco.dev.corp.ofgem.gov.uk/Error.html?aspxerrorpath=/Logon/,1310,0,194
1539170112786,17747,NavigateToHomePage,200,OK,Thread Group 1-28,text,true,,364078,124294,100,100,http://ext-web-qaa-eco.dev.corp.ofgem.gov.uk/,851,0,364
1539170139241,11025,NavigateToUploadPage,200,OK,Thread Group 1-28,text,true,,15758,102193,100,100,http://ext-web-qaa-eco.dev.corp.ofgem.gov.uk/Upload,1501,0,502
1539170183605,7992,SingleMeasureFileUpload,200,OK,Thread Group 1-28,text,true,,15875,108002,92,92,http://ext-web-qaa-eco.dev.corp.ofgem.gov.uk/Upload,2464,0,494
1539170192758,18003,UploadCount,200,OK,Thread Group 1-28,text,true,,14918,102408,78,78,http://ext-web-qaa-eco.dev.corp.ofgem.gov.uk/Upload/UploadComplete?ECO3FileMappingID=15785&ErrorCount=2&SuccessCount=0&CompleteCount=2,2046,0,627
1539170217727,2820,DowloadErrorFile,200,OK,Thread Group 1-28,text,true,,541,4679,71,71,http://ext-web-qaa-eco.dev.corp.ofgem.gov.uk/Upload/DownloadError?ECO1ID=0&ECO3ID=15785&ECO2ID=0,2820,0,1517
1539170105236,64253,ExternalSiteTest,200,"Number of samples in transaction : 6, number of failing samples : 0",Thread Group 1-8,,true,,469442,465704,70,70,null,0,51278,0
1539170105237,6442,Login,200,OK,Thread Group 1-8,text,true,,58272,24118,100,100,http://ext-web-qaa-eco.dev.corp.ofgem.gov.uk/Error.html?aspxerrorpath=/Logon/,1385,0,56
1539170112782,18321,NavigateToHomePage,200,OK,Thread Group 1-8,text,true,,364078,124294,100,100,http://ext-web-qaa-eco.dev.corp.ofgem.gov.uk/,834,0,309
1539170139811,10426,NavigateToUploadPage,200,OK,Thread Group 1-8,text,true,,15758,102193,100,100,http://ext-web-qaa-eco.dev.corp.ofgem.gov.uk/Upload,1651,0,468
1539170183576,7981,SingleMeasureFileUpload,200,OK,Thread Group 1-8,text,true,,15875,108012,92,92,http://ext-web-qaa-eco.dev.corp.ofgem.gov.uk/Upload,1652,0,506
1539170192713,18234,UploadCount,200,OK,Thread Group 1-8,text,true,,14918,102408,78,78,http://ext-web-qaa-eco.dev.corp.ofgem.gov.uk/Upload/UploadComplete?ECO3FileMappingID=15785&ErrorCount=2&SuccessCount=0&CompleteCount=2,2038,0,643
1539170217917,2849,DowloadErrorFile,200,OK,Thread Group 1-8,text,true,,541,4679,70,70,http://ext-web-qaa-eco.dev.corp.ofgem.gov.uk/Upload/DownloadError?ECO1ID=0&ECO3ID=15785&ECO2ID=0,2849,0,1469
1539170105241,65627,ExternalSiteTest,200,"Number of samples in transaction : 6, number of failing samples : 0",Thread Group 1-11,,true,,469442,465694,69,69,null,0,51281,0
1539170105242,6445,Login,200,OK,Thread Group 1-11,text,true,,58272,24118,100,100,http://ext-web-qaa-eco.dev.corp.ofgem.gov.uk/Error.html?aspxerrorpath=/Logon/,986,0,67
1539170112790,18528,NavigateToHomePage,200,OK,Thread Group 1-11,text,true,,364078,124294,100,100,http://ext-web-qaa-eco.dev.corp.ofgem.gov.uk/,849,0,394
1539170140026,9055,NavigateToUploadPage,200,OK,Thread Group 1-11,text,true,,15758,102193,100,100,http://ext-web-qaa-eco.dev.corp.ofgem.gov.uk/Upload,1815,0,660
1539170182420,8692,SingleMeasureFileUpload,200,OK,Thread Group 1-11,text,true,,15875,108002,92,92,http://ext-web-qaa-eco.dev.corp.ofgem.gov.uk/Upload,1645,0,640
1539170192275,20638,UploadCount,200,OK,Thread Group 1-11,text,true,,14918,102408,76,76,http://ext-web-qaa-eco.dev.corp.ofgem.gov.uk/Upload/UploadComplete?ECO3FileMappingID=15785&ErrorCount=2&SuccessCount=0&CompleteCount=2,3173,0,912
1539170219878,2269,DowloadErrorFile,200,OK,Thread Group 1-11,text,true,,541,4679,69,69,http://ext-web-qaa-eco.dev.corp.ofgem.gov.uk/Upload/DownloadError?ECO1ID=0&ECO3ID=15785&ECO2ID=0,2269,0,1328
1539170105232,70598,ExternalSiteTest,200,"Number of samples in transaction : 6, number of failing samples : 0",Thread Group 1-5,,true,,469442,465706,68,68,null,0,51315,0
1539170105233,6429,Login,200,OK,Thread Group 1-5,text,true,,58272,24118,100,100,http://ext-web-qaa-eco.dev.corp.ofgem.gov.uk/Error.html?aspxerrorpath=/Logon/,739,0,37
1539170112774,16956,NavigateToHomePage,200,OK,Thread Group 1-5,text,true,,364078,124294,100,100,http://ext-web-qaa-eco.dev.corp.ofgem.gov.uk/,830,0,310
1539170138439,13118,NavigateToUploadPage,200,OK,Thread Group 1-5,text,true,,15758,102193,100,100,http://ext-web-qaa-eco.dev.corp.ofgem.gov.uk/Upload,564,0,310
1539170184923,9461,SingleMeasureFileUpload,200,OK,Thread Group 1-5,text,true,,15875,108014,91,91,http://ext-web-qaa-eco.dev.corp.ofgem.gov.uk/Upload,2338,0,1165
1539170195543,21877,UploadCount,200,OK,Thread Group 1-5,text,true,,14918,102408,74,74,http://ext-web-qaa-eco.dev.corp.ofgem.gov.uk/Upload/UploadComplete?ECO3FileMappingID=15785&ErrorCount=2&SuccessCount=0&CompleteCount=2,3160,0,1216
1539170224385,2757,DowloadErrorFile,200,OK,Thread Group 1-5,text,true,,541,4679,68,68,http://ext-web-qaa-eco.dev.corp.ofgem.gov.uk/Upload/DownloadError?ECO1ID=0&ECO3ID=15785&ECO2ID=0,2757,0,1366
1539170105243,70822,ExternalSiteTest,200,"Number of samples in transaction : 6, number of failing samples : 0",Thread Group 1-14,,true,,602470,465700,67,67,null,0,51344,0
1539170105244,6520,Login,200,OK,Thread Group 1-14,text,true,,191300,24118,100,100,http://ext-web-qaa-eco.dev.corp.ofgem.gov.uk/Error.html?aspxerrorpath=/Logon/,727,0,96
1539170112868,17773,NavigateToHomePage,200,OK,Thread Group 1-14,text,true,,364078,124294,100,100,http://ext-web-qaa-eco.dev.corp.ofgem.gov.uk/,807,0,419
1539170139349,12785,NavigateToUploadPage,200,OK,Thread Group 1-14,text,true,,15758,102193,100,100,http://ext-web-qaa-eco.dev.corp.ofgem.gov.uk/Upload,1460,0,504
1539170185474,9461,SingleMeasureFileUpload,200,OK,Thread Group 1-14,text,true,,15875,108008,90,90,http://ext-web-qaa-eco.dev.corp.ofgem.gov.uk/Upload,2237,0,696
1539170196160,21669,UploadCount,200,OK,Thread Group 1-14,text,true,,14918,102408,74,74,http://ext-web-qaa-eco.dev.corp.ofgem.gov.uk/Upload/UploadComplete?ECO3FileMappingID=15785&ErrorCount=2&SuccessCount=0&CompleteCount=2,3001,0,835
1539170224793,2614,DowloadErrorFile,200,OK,Thread Group 1-14,text,true,,541,4679,67,67,http://ext-web-qaa-eco.dev.corp.ofgem.gov.uk/Upload/DownloadError?ECO1ID=0&ECO3ID=15785&ECO2ID=0,2614,0,997
1539170105272,72544,ExternalSiteTest,200,"Number of samples in transaction : 6, number of failing samples : 0",Thread Group 1-42,,true,,469442,465702,66,66,null,0,51277,0
1539170105273,6373,Login,200,OK,Thread Group 1-42,text,true,,58272,24118,100,100,http://ext-web-qaa-eco.dev.corp.ofgem.gov.uk/Error.html?aspxerrorpath=/Logon/,1266,0,254
1539170112750,17679,NavigateToHomePage,200,OK,Thread Group 1-42,text,true,,364078,124294,100,100,http://ext-web-qaa-eco.dev.corp.ofgem.gov.uk/,884,0,60
1539170139137,13598,NavigateToUploadPage,200,OK,Thread Group 1-42,text,true,,15758,102193,100,100,http://ext-web-qaa-eco.dev.corp.ofgem.gov.uk/Upload,1477,0,575
1539170186075,9481,SingleMeasureFileUpload,200,OK,Thread Group 1-42,text,true,,15875,108010,89,89,http://ext-web-qaa-eco.dev.corp.ofgem.gov.uk/Upload,2417,0,288
1539170196713,22350,UploadCount,200,OK,Thread Group 1-42,text,true,,14918,102408,71,71,http://ext-web-qaa-eco.dev.corp.ofgem.gov.uk/Upload/UploadComplete?ECO3FileMappingID=15785&ErrorCount=2&SuccessCount=0&CompleteCount=2,3087,0,1430
1539170226028,3063,DowloadErrorFile,200,OK,Thread Group 1-42,text,true,,541,4679,66,66,http://ext-web-qaa-eco.dev.corp.ofgem.gov.uk/Upload/DownloadError?ECO1ID=0&ECO3ID=15785&ECO2ID=0,3063,0,1770
1539170105297,72742,ExternalSiteTest,200,"Number of samples in transaction : 6, number of failing samples : 0",Thread Group 1-74,,true,,469442,465698,65,65,null,0,51287,0
1539170105298,6461,Login,200,OK,Thread Group 1-74,text,true,,58272,24118,100,100,http://ext-web-qaa-eco.dev.corp.ofgem.gov.uk/Error.html?aspxerrorpath=/Logon/,2636,0,417
1539170112862,17712,NavigateToHomePage,200,OK,Thread Group 1-74,text,true,,364078,124294,100,100,http://ext-web-qaa-eco.dev.corp.ofgem.gov.uk/,809,0,403
1539170139282,9682,NavigateToUploadPage,200,OK,Thread Group 1-74,text,true,,15758,102193,100,100,http://ext-web-qaa-eco.dev.corp.ofgem.gov.uk/Upload,1460,0,475
1539170182314,8119,SingleMeasureFileUpload,200,OK,Thread Group 1-74,text,true,,15875,108006,92,92,http://ext-web-qaa-eco.dev.corp.ofgem.gov.uk/Upload,2215,0,595
1539170191591,27569,UploadCount,200,OK,Thread Group 1-74,text,true,,14918,102408,71,71,http://ext-web-qaa-eco.dev.corp.ofgem.gov.uk/Upload/UploadComplete?ECO3FileMappingID=15785&ErrorCount=2&SuccessCount=0&CompleteCount=2,2160,0,739
1539170226125,3199,DowloadErrorFile,200,OK,Thread Group 1-74,text,true,,541,4679,65,65,http://ext-web-qaa-eco.dev.corp.ofgem.gov.uk/Upload/DownloadError?ECO1ID=0&ECO3ID=15785&ECO2ID=0,3199,0,1708
1539170105255,72853,ExternalSiteTest,200,"Number of samples in transaction : 6, number of failing samples : 0",Thread Group 1-26,,true,,469442,465698,64,64,null,0,51280,0
1539170105256,6401,Login,200,OK,Thread Group 1-26,text,true,,58272,24118,100,100,http://ext-web-qaa-eco.dev.corp.ofgem.gov.uk/Error.html?aspxerrorpath=/Logon/,1035,0,175
1539170112761,16494,NavigateToHomePage,200,OK,Thread Group 1-26,text,true,,364078,124294,100,100,http://ext-web-qaa-eco.dev.corp.ofgem.gov.uk/,872,0,184
1539170137963,11023,NavigateToUploadPage,200,OK,Thread Group 1-26,text,true,,15758,102193,100,100,http://ext-web-qaa-eco.dev.corp.ofgem.gov.uk/Upload,1015,0,505
1539170182325,8107,SingleMeasureFileUpload,200,OK,Thread Group 1-26,text,true,,15875,108006,92,92,http://ext-web-qaa-eco.dev.corp.ofgem.gov.uk/Upload,2154,0,621
1539170191593,27653,UploadCount,200,OK,Thread Group 1-26,text,true,,14918,102408,71,71,http://ext-web-qaa-eco.dev.corp.ofgem.gov.uk/Upload/UploadComplete?ECO3FileMappingID=15785&ErrorCount=2&SuccessCount=0&CompleteCount=2,2143,0,722
1539170226211,3175,DowloadErrorFile,200,OK,Thread Group 1-26,text,true,,541,4679,64,64,http://ext-web-qaa-eco.dev.corp.ofgem.gov.uk/Upload/DownloadError?ECO1ID=0&ECO3ID=15785&ECO2ID=0,3175,0,1640
1539170105269,73771,ExternalSiteTest,200,"Number of samples in transaction : 6, number of failing samples : 0",Thread Group 1-38,,true,,469442,465700,63,63,null,0,51288,0
1539170105270,6495,Login,200,OK,Thread Group 1-38,text,true,,58272,24118,100,100,http://ext-web-qaa-eco.dev.corp.ofgem.gov.uk/Error.html?aspxerrorpath=/Logon/,1385,0,246
1539170112868,17763,NavigateToHomePage,200,OK,Thread Group 1-38,text,true,,364078,124294,100,100,http://ext-web-qaa-eco.dev.corp.ofgem.gov.uk/,803,0,426
1539170139339,11278,NavigateToUploadPage,200,OK,Thread Group 1-38,text,true,,15758,102193,100,100,http://ext-web-qaa-eco.dev.corp.ofgem.gov.uk/Upload,1614,0,490
1539170183957,8581,SingleMeasureFileUpload,200,OK,Thread Group 1-38,text,true,,15875,108008,92,92,http://ext-web-qaa-eco.dev.corp.ofgem.gov.uk/Upload,1313,0,589
1539170193709,26058,UploadCount,200,OK,Thread Group 1-38,text,true,,14918,102408,71,71,http://ext-web-qaa-eco.dev.corp.ofgem.gov.uk/Upload/UploadComplete?ECO3FileMappingID=15785&ErrorCount=2&SuccessCount=0&CompleteCount=2,2468,0,903
1539170226730,3596,DowloadErrorFile,200,OK,Thread Group 1-38,text,true,,541,4679,63,63,http://ext-web-qaa-eco.dev.corp.ofgem.gov.uk/Upload/DownloadError?ECO1ID=0&ECO3ID=15785&ECO2ID=0,3596,0,1637
1539170105229,73959,ExternalSiteTest,200,"Number of samples in transaction : 6, number of failing samples : 0",Thread Group 1-4,,true,,469442,465714,62,62,null,0,51365,0
1539170105230,6454,Login,200,OK,Thread Group 1-4,text,true,,58272,24118,100,100,http://ext-web-qaa-eco.dev.corp.ofgem.gov.uk/Error.html?aspxerrorpath=/Logon/,745,0,32
1539170112787,19795,NavigateToHomePage,200,OK,Thread Group 1-4,text,true,,364078,124294,100,100,http://ext-web-qaa-eco.dev.corp.ofgem.gov.uk/,852,0,381
1539170141290,12452,NavigateToUploadPage,200,OK,Thread Group 1-4,text,true,,15758,102193,100,100,http://ext-web-qaa-eco.dev.corp.ofgem.gov.uk/Upload,2159,0,918
1539170187082,9771,SingleMeasureFileUpload,200,OK,Thread Group 1-4,text,true,,15875,108022,89,89,http://ext-web-qaa-eco.dev.corp.ofgem.gov.uk/Upload,2141,0,673
1539170198100,21666,UploadCount,200,OK,Thread Group 1-4,text,true,,14918,102408,71,71,http://ext-web-qaa-eco.dev.corp.ofgem.gov.uk/Upload/UploadComplete?ECO3FileMappingID=15785&ErrorCount=2&SuccessCount=0&CompleteCount=2,3782,0,1031
1539170226730,3821,DowloadErrorFile,200,OK,Thread Group 1-4,text,true,,541,4679,62,62,http://ext-web-qaa-eco.dev.corp.ofgem.gov.uk/Upload/DownloadError?ECO1ID=0&ECO3ID=15785&ECO2ID=0,3821,0,1654
1539170105266,74496,ExternalSiteTest,200,"Number of samples in transaction : 6, number of failing samples : 0",Thread Group 1-34,,true,,469442,465706,61,61,null,0,51362,0
